duration,protocol,src_port,dst_port,fwd_tot_pkt,fwd_tot_byte,bwd_tot_pkt,bwd_tot_byte,fwd_pkt_size_mean,fwd_pkt_size_std,fwd_pkt_size_skewness,fwd_pkt_size_kurtosis,fwd_pkt_size_min,fwd_pkt_size_max,bwd_pkt_size_mean,bwd_pkt_size_std,bwd_pkt_size_skewness,bwd_pkt_size_kurtosis,bwd_pkt_size_min,bwd_pkt_size_max,fwd_iat_mean,fwd_iat_std,fwd_iat_skewness,fwd_iat_kurtosis,fwd_iat_min,fwd_iat_max,bwd_iat_mean,bwd_iat_std,bwd_iat_skewness,bwd_iat_kurtosis,bwd_iat_min,bwd_iat_max,fwd_FIN_cnt,fwd_SYN_cnt,fwd_RST_cnt,fwd_PUSH_cnt,fwd_ACK_cnt,fwd_URG_cnt,fwd_CWE_cnt,fwd_ECE_cnt,bwd_FIN_cnt,bwd_SYN_cnt,bwd_RST_cnt,bwd_PUSH_cnt,bwd_ACK_cnt,bwd_URG_cnt,bwd_CWE_cnt,bwd_ECE_cnt
1.392408000,TCP,54754,3389,7,896,4,389,127.99999999999999,229.5405348579138,1.854500276179086,1.730130448812984,0,677,97.25,114.96602759076265,1.0375493693570572,-0.7488681652902622,0,293,0.05247628571428571,0.06530762411566243,1.7230767805753542,1.5436377731350968,0.0,0.206535,0.2562685,0.3755229981162938,1.0975788399562698,-0.7158477351558354,0.000815,0.901099,0,0,0,7,3,1,0,0,0,0,0,4,3,0,0,0
0.038234000,TCP,49450,80,2,0,1,0,0.0,0.0,0,-3.0,0,0,0.0,0.0,0,-3.0,0,0,2.6e-05,2.6e-05,0.0,-2.0,0.0,5.2e-05,0.038182,0.0,0,-3.0,0.038182,0.038182,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,1
0.038168000,TCP,49449,80,2,0,1,0,0.0,0.0,0,-3.0,0,0,0.0,0.0,0,-3.0,0,0,4.85e-05,4.85e-05,0.0,-2.0,0.0,9.7e-05,0.038071,0.0,0,-3.0,0.038071,0.038071,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,1
10.935615000,TCP,49453,80,12,577,9,1439,48.08333333333333,48.26050547693102,0.023369728476300377,-1.9646945911794067,0,109,159.88888888888889,113.1021607460799,-0.7046324331765974,-1.4999424525122764,0,247,0.40108725,1.2195928401526828,2.996128332002489,7.020096361731058,0.0,4.438756,0.6802853333333334,1.8974622378106327,2.4745773130894433,4.12415906306987,4e-06,6.046952,0,0,0,11,6,1,1,0,0,0,0,9,6,0,1,1
6.292252000,TCP,61762,3389,9,1128,11,1874,125.33333333333333,201.27372185934036,1.9855843840417668,2.647108043440779,0,661,170.36363636363635,334.87807081690136,2.3715327913267807,4.346146227665541,0,1173,0.13653755555555555,0.09657230513985204,-0.7053876404910625,-1.5000518690671825,0.0,0.20731,0.4603103636363635,0.8523420567078445,2.3630541308806348,4.262024196528498,0.000106,3.00405,2,2,0,7,5,1,2,0,0,0,0,11,6,0,2,0
5.572025000,TCP,51306,3389,9,1128,8,1581,125.33333333333333,201.27372185934036,1.9855843840417668,2.647108043440779,0,661,197.625,379.8920693762901,2.0363201064189536,2.4722293081132403,0,1173,0.4998624444444444,0.8854832995018547,2.407821901375114,3.9441482290872507,0.0,2.987153,0.134157875,0.2796339641032709,2.1258344987399487,2.7433313646772124,9.2e-05,0.861152,2,2,0,7,5,1,2,0,0,0,0,8,5,0,2,0
0.165561000,TCP,49454,80,5,309,3,511,61.8,123.60000000000001,1.5,0.24999999999999956,0,309,170.33333333333331,240.88771012421722,0.7071067811865472,-1.5000000000000002,0,511,0.008594599999999999,0.0163034282235363,1.4942295678190396,0.2420486554165957,0.0,0.041176,0.040862666666666665,0.0014185848190675415,0.6792024331995463,-1.5,0.039701,0.04286,0,0,0,4,1,0,1,1,0,0,0,3,1,0,1,1
0.735853000,TCP,49455,443,12,5776,19,18208,481.33333333333337,1324.4617355321705,2.964854142877152,6.902391168006764,0,4853,958.315789473684,663.0606904532772,-0.5964828526332606,-1.5915519221337182,0,1460,0.03146058333333333,0.07365473996566496,2.2154502832011524,3.4249438849023326,0.0,0.247611,0.01885926315789474,0.02423343635480381,1.0171157535025597,0.333157385633045,0.0,0.085115,0,0,0,11,5,0,1,1,0,0,0,19,3,0,1,1
0.524958000,TCP,49456,443,9,2951,9,6525,327.8888888888889,587.6982302819562,1.962184089452916,2.4348307057807057,0,1877,724.9999999999999,669.3361553725368,0.04057254130551238,-1.8654950054271224,0,1460,0.023394777777777775,0.06380970606381617,2.4735627614572153,4.1212718733325175,0.0,0.203851,0.03493388888888889,0.03534744658841693,1.318202482283609,1.3385782547772909,1e-06,0.121628,0,0,0,8,4,0,1,1,0,0,0,9,3,0,1,1
9.409324000,TCP,49457,443,12,18849,10,4474,1570.75,2840.907693120868,1.7604009687035485,1.680804079153468,0,9138,447.40000000000003,578.8611577917454,0.8447830721255856,-0.9181201686004701,0,1460,0.6957112500000001,2.1596611485485453,3.0073092007287476,7.062236983037058,0.0,7.853281,0.1060789,0.13717441540422176,2.0533284964108653,3.2965729472389684,1e-06,0.490735,0,0,0,11,4,1,1,0,0,0,0,10,3,0,1,0
